millisec, event-type, event-code, event-value
7209, 0, 0, 0
7210, 2, 0, 1
7210, 0, 0, 0
7212, 2, 0, 1
7212, 2, 1, 1
7212, 0, 0, 0
7214, 2, 1, 1
7214, 0, 0, 0
7216, 2, 0, 1
7216, 2, 1, 1
7216, 0, 0, 0
7219, 2, 0, 1
7219, 2, 1, 1
7219, 0, 0, 0
7221, 2, 1, 1
7221, 0, 0, 0
7223, 2, 0, 1
7223, 0, 0, 0
7224, 2, 1, 1
7224, 0, 0, 0
7227, 2, 1, 1
7227, 0, 0, 0
7228, 2, 0, 1
7228, 0, 0, 0
7230, 2, 1, 1
7230, 0, 0, 0
7232, 2, 1, 1
7232, 0, 0, 0
7234, 2, 1, 1
7234, 0, 0, 0
7236, 2, 0, 1
7236, 0, 0, 0
7237, 2, 1, 1
7237, 0, 0, 0
7240, 2, 1, 1
7240, 0, 0, 0
7243, 2, 1, 1
7243, 0, 0, 0
7245, 2, 1, 1
7245, 0, 0, 0
7247, 2, 1, 1
7247, 0, 0, 0
7248, 2, 0, 1
7248, 0, 0, 0
7249, 2, 1, 1
7249, 0, 0, 0
7250, 2, 1, 1
7250, 0, 0, 0
7252, 2, 1, 1
7252, 0, 0, 0
7253, 2, 1, 1
7253, 0, 0, 0
7255, 2, 1, 1
7255, 0, 0, 0
7256, 2, 1, 1
7256, 0, 0, 0
7258, 2, 1, 1
7258, 0, 0, 0
7259, 2, 1, 1
7259, 0, 0, 0
7260, 2, 1, 1
7260, 0, 0, 0
7261, 2, 1, 1
7261, 0, 0, 0
7263, 2, 1, 1
7263, 0, 0, 0
7264, 2, 1, 1
7264, 0, 0, 0
7266, 2, 1, 2
7266, 0, 0, 0
7267, 2, 1, 1
7267, 0, 0, 0
7268, 2, 1, 1
7268, 0, 0, 0
7269, 2, 1, 1
7269, 0, 0, 0
7270, 2, 1, 1
7270, 0, 0, 0
7271, 2, 1, 1
7271, 0, 0, 0
7272, 2, 1, 1
7272, 0, 0, 0
7273, 2, 1, 1
7273, 0, 0, 0
7275, 2, 1, 2
7275, 0, 0, 0
7277, 2, 0, -1
7277, 2, 1, 1
7277, 0, 0, 0
7278, 2, 1, 1
7278, 0, 0, 0
7279, 2, 1, 1
7279, 0, 0, 0
7280, 2, 1, 1
7280, 0, 0, 0
7281, 2, 1, 1
7281, 0, 0, 0
7282, 2, 1, 1
7282, 0, 0, 0
7283, 2, 1, 1
7283, 0, 0, 0
7284, 2, 1, 1
7284, 0, 0, 0
7285, 2, 0, -1
7285, 2, 1, 1
7285, 0, 0, 0
7286, 2, 1, 1
7286, 0, 0, 0
7287, 4, 4, 589825
7287, 1, 272, 0
7287, 2, 1, 1
7287, 0, 0, 0
7288, 2, 0, -1
7288, 2, 1, 1
7288, 0, 0, 0
7289, 2, 1, 1
7289, 0, 0, 0
7290, 2, 1, 1
7290, 0, 0, 0
7291, 2, 1, 1
7291, 0, 0, 0
7292, 2, 0, -1
7292, 2, 1, 1
7292, 0, 0, 0
7293, 2, 1, 1
7293, 0, 0, 0
7294, 2, 1, 1
7294, 0, 0, 0
7295, 2, 0, -1
7295, 2, 1, 1
7295, 0, 0, 0
7296, 2, 1, 1
7296, 0, 0, 0
7297, 2, 1, 1
7297, 0, 0, 0
7298, 2, 0, -1
7298, 2, 1, 1
7298, 0, 0, 0
7299, 2, 1, 2
7299, 0, 0, 0
7300, 2, 0, -1
7300, 2, 1, 1
7300, 0, 0, 0
7301, 2, 1, 1
7301, 0, 0, 0
7302, 2, 1, 1
7302, 0, 0, 0
7303, 2, 0, -1
7303, 2, 1, 1
7303, 0, 0, 0
7304, 2, 0, -1
7304, 2, 1, 1
7304, 0, 0, 0
7305, 2, 1, 1
7305, 0, 0, 0
7306, 2, 0, -1
7306, 2, 1, 2
7306, 0, 0, 0
7307, 2, 1, 1
7307, 0, 0, 0
7308, 2, 0, -1
7308, 2, 1, 1
7308, 0, 0, 0
7309, 2, 0, -1
7309, 2, 1, 1
7309, 0, 0, 0
7310, 2, 1, 2
7310, 0, 0, 0
7311, 2, 0, -1
7311, 2, 1, 1
7311, 0, 0, 0
7312, 2, 0, -1
7312, 2, 1, 1
7312, 0, 0, 0
7313, 2, 1, 1
7313, 0, 0, 0
7314, 2, 0, -1
7314, 2, 1, 1
7314, 0, 0, 0
7315, 2, 0, -1
7315, 2, 1, 1
7315, 0, 0, 0
7316, 2, 1, 1
7316, 0, 0, 0
7317, 2, 0, -1
7317, 2, 1, 1
7317, 0, 0, 0
7318, 2, 0, -1
7318, 2, 1, 1
7318, 0, 0, 0
7319, 2, 1, 1
7319, 0, 0, 0
7320, 2, 1, 1
7320, 0, 0, 0
7321, 2, 0, -1
7321, 2, 1, 1
7321, 0, 0, 0
7322, 2, 1, 1
7322, 0, 0, 0
7323, 2, 0, -1
7323, 2, 1, 1
7323, 0, 0, 0
7325, 2, 0, -1
7325, 2, 1, 2
7325, 0, 0, 0
7326, 2, 0, -1
7326, 2, 1, 1
7326, 0, 0, 0
7327, 2, 1, 1
7327, 0, 0, 0
7329, 2, 0, -1
7329, 2, 1, 1
7329, 0, 0, 0
7330, 2, 1, 1
7330, 0, 0, 0
7332, 2, 0, -1
7332, 2, 1, 1
7332, 0, 0, 0
7333, 2, 1, 1
7333, 0, 0, 0
7335, 2, 1, 1
7335, 0, 0, 0
7336, 2, 0, -1
7336, 0, 0, 0
7337, 2, 1, 1
7337, 0, 0, 0
7339, 2, 0, -1
7339, 0, 0, 0
7340, 2, 1, 1
7340, 0, 0, 0
7342, 2, 1, 1
7342, 0, 0, 0
7346, 2, 1, 1
7346, 0, 0, 0
7352, 2, 1, 1
7352, 0, 0, 0
7432, 4, 4, 589825
7432, 1, 272, 1
7432, 0, 0, 0
7503, 4, 4, 589825
7503, 1, 272, 0
7503, 0, 0, 0
7631, 2, 1, -1
7631, 0, 0, 0
7645, 2, 1, -1
7645, 0, 0, 0
7648, 2, 0, 1
7648, 0, 0, 0
7651, 2, 1, -1
7651, 0, 0, 0
7659, 2, 1, -1
7659, 0, 0, 0
7660, 2, 0, 1
7660, 0, 0, 0
7664, 2, 1, -1
7664, 0, 0, 0
7670, 2, 0, 1
7670, 0, 0, 0
7674, 2, 1, -1
7674, 0, 0, 0
7810, 2, 0, -1
7810, 2, 1, 1
7810, 0, 0, 0
7814, 2, 1, 1
7814, 0, 0, 0
7817, 2, 0, -1
7817, 0, 0, 0
7819, 2, 1, 1
7819, 0, 0, 0
7823, 2, 0, -1
7823, 0, 0, 0
7825, 2, 1, 1
7825, 0, 0, 0
7864, 2, 1, 1
7864, 0, 0, 0
7866, 2, 0, -1
7866, 0, 0, 0
7869, 2, 1, 1
7869, 0, 0, 0
7872, 4, 4, 589825
7872, 1, 272, 1
7872, 2, 1, 1
7872, 0, 0, 0
7873, 2, 0, -1
7873, 0, 0, 0
7874, 2, 1, 1
7874, 0, 0, 0
7876, 2, 1, 1
7876, 0, 0, 0
7877, 2, 0, -1
7877, 2, 1, 1
7877, 0, 0, 0
7879, 2, 1, 1
7879, 0, 0, 0
7881, 2, 1, 1
7881, 0, 0, 0
7882, 2, 0, -1
7882, 0, 0, 0
7883, 2, 1, 1
7883, 0, 0, 0
7885, 2, 1, 1
7885, 0, 0, 0
7887, 2, 0, -1
7887, 2, 1, 1
7887, 0, 0, 0
7889, 2, 1, 1
7889, 0, 0, 0
7892, 2, 0, -1
7892, 2, 1, 1
7892, 0, 0, 0
7894, 2, 1, 1
7894, 0, 0, 0
7896, 2, 1, 1
7896, 0, 0, 0
7897, 2, 0, -1
7897, 0, 0, 0
7899, 2, 1, 1
7899, 0, 0, 0
7901, 2, 1, 1
7901, 0, 0, 0
7903, 2, 0, -1
7903, 2, 1, 1
7903, 0, 0, 0
7905, 2, 0, -1
7905, 2, 1, 1
7905, 0, 0, 0
7907, 2, 1, 1
7907, 0, 0, 0
7909, 2, 1, 1
7909, 0, 0, 0
7911, 2, 0, -1
7911, 2, 1, 1
7911, 0, 0, 0
7913, 2, 0, -1
7913, 2, 1, 1
7913, 0, 0, 0
7916, 2, 1, 1
7916, 0, 0, 0
7918, 2, 1, 1
7918, 0, 0, 0
7919, 2, 0, -1
7919, 2, 1, 1
7919, 0, 0, 0
7922, 2, 0, -1
7922, 2, 1, 1
7922, 0, 0, 0
7924, 2, 1, 1
7924, 0, 0, 0
7926, 2, 1, 1
7926, 0, 0, 0
7928, 2, 0, -1
7928, 2, 1, 1
7928, 0, 0, 0
7931, 2, 1, 1
7931, 0, 0, 0
7932, 2, 0, -1
7932, 0, 0, 0
7934, 2, 1, 1
7934, 0, 0, 0
7935, 4, 4, 589825
7935, 1, 272, 0
7935, 0, 0, 0
7937, 2, 1, 1
7937, 0, 0, 0
7938, 2, 0, -1
7938, 0, 0, 0
7941, 2, 1, 1
7941, 0, 0, 0
7944, 2, 0, -1
7944, 2, 1, 1
7944, 0, 0, 0
7948, 2, 1, 1
7948, 0, 0, 0
7952, 2, 1, 1
7952, 0, 0, 0
7953, 2, 0, -1
7953, 0, 0, 0
7956, 2, 1, 1
7956, 0, 0, 0
7962, 2, 0, -1
7962, 0, 0, 0
7963, 2, 1, 1
7963, 0, 0, 0
7971, 2, 1, 1
7971, 0, 0, 0
7994, 2, 1, 1
7994, 0, 0, 0
8011, 2, 1, 1
8011, 0, 0, 0
8016, 2, 0, -1
8016, 0, 0, 0
8023, 2, 1, 1
8023, 0, 0, 0
8027, 2, 0, -1
8027, 0, 0, 0
8029, 2, 1, 1
8029, 0, 0, 0
8034, 2, 1, 1
8034, 0, 0, 0
8038, 2, 0, -1
8038, 0, 0, 0
8040, 2, 1, 1
8040, 0, 0, 0
8047, 2, 0, -1
8047, 2, 1, 1
8047, 0, 0, 0
8055, 2, 1, 1
8055, 0, 0, 0
8056, 2, 0, -1
8056, 0, 0, 0
8060, 2, 1, 1
8060, 0, 0, 0
8063, 2, 0, -1
8063, 0, 0, 0
8064, 2, 1, 1
8064, 0, 0, 0
8067, 2, 1, 1
8067, 0, 0, 0
8069, 2, 0, -1
8069, 0, 0, 0
8070, 2, 1, 1
8070, 0, 0, 0
8074, 2, 0, -1
8074, 2, 1, 1
8074, 0, 0, 0
8076, 2, 1, 1
8076, 0, 0, 0
8078, 2, 0, -1
8078, 0, 0, 0
8079, 2, 1, 1
8079, 0, 0, 0
8081, 2, 1, 1
8081, 0, 0, 0
8082, 2, 0, -1
8082, 0, 0, 0
8083, 2, 1, 1
8083, 0, 0, 0
8086, 2, 1, 1
8086, 0, 0, 0
8087, 2, 0, -1
8087, 0, 0, 0
8088, 2, 1, 1
8088, 0, 0, 0
8089, 2, 1, 1
8089, 0, 0, 0
8091, 2, 0, -1
8091, 0, 0, 0
8092, 2, 1, 1
8092, 0, 0, 0
8093, 2, 1, 1
8093, 0, 0, 0
8095, 2, 0, -1
8095, 2, 1, 1
8095, 0, 0, 0
8097, 2, 1, 1
8097, 0, 0, 0
8098, 2, 1, 1
8098, 0, 0, 0
8100, 2, 0, -1
8100, 2, 1, 1
8100, 0, 0, 0
8101, 2, 1, 1
8101, 0, 0, 0
8102, 2, 1, 1
8102, 0, 0, 0
8103, 2, 0, -1
8103, 0, 0, 0
8104, 2, 1, 1
8104, 0, 0, 0
8106, 2, 1, 1
8106, 0, 0, 0
8108, 2, 0, -1
8108, 2, 1, 1
8108, 0, 0, 0
8109, 2, 1, 1
8109, 0, 0, 0
8111, 2, 1, 1
8111, 0, 0, 0
8113, 2, 0, -1
8113, 2, 1, 2
8113, 0, 0, 0
8116, 2, 1, 1
8116, 0, 0, 0
8117, 2, 1, 1
8117, 0, 0, 0
8120, 2, 1, 1
8120, 0, 0, 0
8122, 2, 0, -1
8122, 2, 1, 1
8122, 0, 0, 0
8124, 2, 1, 1
8124, 0, 0, 0
8127, 2, 1, 1
8127, 0, 0, 0
8129, 2, 1, 1
8129, 0, 0, 0
8134, 2, 1, 1
8134, 0, 0, 0
8140, 2, 1, 1
8140, 0, 0, 0
8378, 2, 0, 1
8378, 2, 1, -1
8378, 0, 0, 0
8384, 2, 0, 1
8384, 0, 0, 0
8387, 2, 0, 1
8387, 0, 0, 0
8390, 2, 0, 1
8390, 0, 0, 0
8391, 2, 1, -1
8391, 0, 0, 0
8393, 2, 0, 1
8393, 0, 0, 0
8395, 2, 0, 1
8395, 0, 0, 0
8396, 2, 1, -1
8396, 0, 0, 0
8397, 2, 0, 1
8397, 0, 0, 0
8398, 2, 0, 1
8398, 0, 0, 0
8400, 2, 0, 1
8400, 2, 1, -1
8400, 0, 0, 0
8402, 2, 0, 1
8402, 0, 0, 0
8403, 2, 0, 1
8403, 2, 1, -1
8403, 0, 0, 0
8404, 2, 0, 1
8404, 0, 0, 0
8405, 2, 1, -1
8405, 0, 0, 0
8406, 2, 0, 1
8406, 0, 0, 0
8407, 2, 0, 1
8407, 2, 1, -1
8407, 0, 0, 0
8408, 2, 0, 1
8408, 0, 0, 0
8409, 2, 1, -1
8409, 0, 0, 0
8410, 2, 0, 1
8410, 0, 0, 0
8411, 2, 0, 1
8411, 2, 1, -1
8411, 0, 0, 0
8412, 2, 0, 1
8412, 0, 0, 0
8413, 2, 1, -1
8413, 0, 0, 0
8414, 2, 0, 1
8414, 2, 1, -1
8414, 0, 0, 0
8415, 2, 0, 1
8415, 2, 1, -1
8415, 0, 0, 0
8416, 2, 0, 1
8416, 2, 1, -1
8416, 0, 0, 0
8418, 2, 0, 1
8418, 2, 1, -1
8418, 0, 0, 0
8419, 2, 0, 1
8419, 2, 1, -1
8419, 0, 0, 0
8420, 2, 0, 1
8420, 2, 1, -1
8420, 0, 0, 0
8421, 2, 1, -1
8421, 0, 0, 0
8422, 2, 0, 1
8422, 2, 1, -1
8422, 0, 0, 0
8423, 2, 0, 1
8423, 2, 1, -1
8423, 0, 0, 0
8424, 2, 0, 1
8424, 2, 1, -1
8424, 0, 0, 0
8425, 2, 1, -2
8425, 0, 0, 0
8426, 2, 0, 1
8426, 2, 1, -1
8426, 0, 0, 0
8427, 2, 0, 1
8427, 2, 1, -1
8427, 0, 0, 0
8428, 2, 1, -1
8428, 0, 0, 0
8429, 2, 0, 1
8429, 2, 1, -1
8429, 0, 0, 0
8430, 2, 0, 1
8430, 2, 1, -1
8430, 0, 0, 0
8431, 2, 1, -1
8431, 0, 0, 0
8432, 2, 0, 1
8432, 2, 1, -1
8432, 0, 0, 0
8433, 2, 0, 1
8433, 2, 1, -2
8433, 0, 0, 0
8434, 2, 1, -1
8434, 0, 0, 0
8435, 2, 0, 1
8435, 2, 1, -1
8435, 0, 0, 0
8436, 2, 1, -1
8436, 0, 0, 0
8437, 2, 0, 1
8437, 2, 1, -1
8437, 0, 0, 0
8438, 2, 1, -1
8438, 0, 0, 0
8439, 2, 0, 1
8439, 2, 1, -2
8439, 0, 0, 0
8440, 2, 0, 1
8440, 2, 1, -1
8440, 0, 0, 0
8441, 2, 1, -1
8441, 0, 0, 0
8442, 2, 0, 1
8442, 2, 1, -1
8442, 0, 0, 0
8443, 2, 1, -2
8443, 0, 0, 0
8444, 2, 0, 1
8444, 0, 0, 0
8445, 2, 0, 1
8445, 2, 1, -2
8445, 0, 0, 0
8446, 2, 1, -1
8446, 0, 0, 0
8447, 2, 0, 1
8447, 2, 1, -2
8447, 0, 0, 0
8449, 2, 0, 1
8449, 2, 1, -2
8449, 0, 0, 0
8450, 2, 1, -1
8450, 0, 0, 0
8451, 2, 0, 1
8451, 2, 1, -1
8451, 0, 0, 0
8452, 2, 1, -1
8452, 0, 0, 0
8453, 2, 0, 1
8453, 2, 1, -1
8453, 0, 0, 0
8454, 2, 1, -1
8454, 0, 0, 0
8455, 2, 0, 1
8455, 2, 1, -1
8455, 0, 0, 0
8456, 2, 1, -1
8456, 0, 0, 0
8457, 2, 1, -1
8457, 0, 0, 0
8458, 2, 0, 1
8458, 0, 0, 0
8459, 2, 1, -1
8459, 0, 0, 0
8460, 2, 1, -1
8460, 0, 0, 0
8461, 2, 0, 1
8461, 2, 1, -1
8461, 0, 0, 0
8463, 2, 1, -1
8463, 0, 0, 0
8464, 2, 0, 1
8464, 2, 1, -1
8464, 0, 0, 0
8467, 2, 1, -1
8467, 0, 0, 0
8470, 2, 0, 1
8470, 2, 1, -1
8470, 0, 0, 0
8808, 2, 0, -1
8808, 0, 0, 0
8811, 2, 1, 1
8811, 0, 0, 0
8813, 2, 0, -1
8813, 0, 0, 0
8819, 2, 0, -1
8819, 0, 0, 0
8820, 2, 1, 1
8820, 0, 0, 0
8823, 2, 0, -1
8823, 0, 0, 0
8826, 2, 1, 1
8826, 0, 0, 0
8827, 2, 0, -1
8827, 0, 0, 0
8831, 2, 0, -1
8831, 2, 1, 1
8831, 0, 0, 0
8834, 2, 0, -1
8834, 0, 0, 0
8836, 2, 1, 1
8836, 0, 0, 0
8837, 2, 0, -1
8837, 0, 0, 0
8838, 2, 0, -1
8838, 0, 0, 0
8839, 2, 1, 1
8839, 0, 0, 0
8841, 2, 0, -1
8841, 0, 0, 0
8844, 2, 0, -1
8844, 2, 1, 1
8844, 0, 0, 0
8846, 2, 0, -1
8846, 0, 0, 0
8849, 2, 0, -1
8849, 0, 0, 0
8850, 2, 1, 1
8850, 0, 0, 0
8852, 2, 0, -1
8852, 0, 0, 0
8855, 2, 0, -1
8855, 0, 0, 0
8856, 2, 1, 1
8856, 0, 0, 0
8858, 2, 0, -1
8858, 0, 0, 0
8861, 2, 0, -1
8861, 0, 0, 0
8862, 2, 1, 1
8862, 0, 0, 0
8864, 2, 0, -1
8864, 0, 0, 0
8867, 2, 0, -1
8867, 2, 1, 1
8867, 0, 0, 0
8870, 2, 0, -1
8870, 0, 0, 0
8873, 2, 0, -1
8873, 2, 1, 1
8873, 0, 0, 0
8876, 2, 0, -1
8876, 0, 0, 0
8879, 2, 0, -1
8879, 2, 1, 1
8879, 0, 0, 0
8883, 2, 0, -1
8883, 0, 0, 0
8886, 2, 0, -1
8886, 2, 1, 1
8886, 0, 0, 0
8890, 2, 0, -1
8890, 0, 0, 0
8892, 2, 1, 1
8892, 0, 0, 0
8894, 2, 0, -1
8894, 0, 0, 0
8898, 2, 0, -1
8898, 0, 0, 0
8899, 2, 1, 1
8899, 0, 0, 0
8900, 2, 0, -1
8900, 0, 0, 0
8905, 2, 0, -1
8905, 2, 1, 1
8905, 0, 0, 0
8908, 2, 0, -1
8908, 0, 0, 0
8912, 2, 1, 1
8912, 0, 0, 0
8913, 2, 0, -1
8913, 0, 0, 0
8916, 2, 0, -1
8916, 0, 0, 0
8922, 2, 1, 1
8922, 0, 0, 0
9067, 2, 0, -1
9067, 0, 0, 0
9086, 2, 0, -1
9086, 0, 0, 0
9090, 2, 0, -1
9090, 2, 1, 1
9090, 0, 0, 0
9093, 2, 0, -1
9093, 0, 0, 0
9095, 2, 0, -1
9095, 0, 0, 0
9096, 2, 1, 1
9096, 0, 0, 0
9097, 2, 0, -1
9097, 0, 0, 0
9099, 2, 0, -1
9099, 0, 0, 0
9101, 2, 0, -1
9101, 0, 0, 0
9103, 2, 0, -1
9103, 2, 1, 1
9103, 0, 0, 0
9105, 2, 0, -1
9105, 0, 0, 0
9106, 2, 0, -1
9106, 0, 0, 0
9107, 2, 0, -1
9107, 0, 0, 0
9109, 2, 0, -2
9109, 0, 0, 0
9110, 2, 0, -1
9110, 0, 0, 0
9111, 2, 0, -1
9111, 2, 1, 1
9111, 0, 0, 0
9113, 2, 0, -1
9113, 0, 0, 0
9114, 2, 0, -1
9114, 0, 0, 0
9115, 2, 0, -1
9115, 0, 0, 0
9116, 2, 0, -1
9116, 0, 0, 0
9117, 2, 0, -1
9117, 0, 0, 0
9118, 2, 0, -1
9118, 2, 1, 1
9118, 0, 0, 0
9119, 2, 0, -1
9119, 0, 0, 0
9120, 2, 0, -1
9120, 0, 0, 0
9121, 2, 0, -1
9121, 0, 0, 0
9122, 2, 0, -1
9122, 0, 0, 0
9123, 2, 0, -1
9123, 0, 0, 0
9124, 2, 0, -1
9124, 0, 0, 0
9125, 2, 0, -1
9125, 0, 0, 0
9126, 2, 0, -1
9126, 0, 0, 0
9127, 2, 0, -1
9127, 0, 0, 0
9128, 2, 0, -1
9128, 0, 0, 0
9129, 2, 0, -1
9129, 0, 0, 0
9130, 2, 0, -2
9130, 0, 0, 0
9131, 2, 0, -1
9131, 0, 0, 0
9132, 2, 0, -1
9132, 0, 0, 0
9133, 2, 0, -2
9133, 2, 1, 1
9133, 0, 0, 0
9134, 2, 0, -2
9134, 0, 0, 0
9135, 2, 0, -1
9135, 0, 0, 0
9136, 2, 0, -1
9136, 0, 0, 0
9137, 2, 0, -2
9137, 0, 0, 0
9138, 2, 0, -1
9138, 0, 0, 0
9139, 2, 0, -1
9139, 0, 0, 0
9140, 2, 0, -2
9140, 0, 0, 0
9141, 2, 0, -2
9141, 0, 0, 0
9142, 2, 0, -1
9142, 0, 0, 0
9143, 2, 0, -2
9143, 0, 0, 0
9144, 2, 0, -1
9144, 0, 0, 0
9145, 2, 0, -2
9145, 0, 0, 0
9146, 2, 0, -2
9146, 0, 0, 0
9147, 2, 0, -1
9147, 0, 0, 0
9148, 2, 0, -2
9148, 0, 0, 0
9149, 2, 0, -2
9149, 0, 0, 0
9150, 2, 0, -2
9150, 0, 0, 0
9151, 2, 0, -2
9151, 0, 0, 0
9152, 2, 0, -1
9152, 0, 0, 0
9153, 2, 0, -2
9153, 0, 0, 0
9154, 2, 0, -2
9154, 0, 0, 0
9155, 2, 0, -2
9155, 0, 0, 0
9156, 2, 0, -1
9156, 0, 0, 0
9157, 2, 0, -3
9157, 0, 0, 0
9158, 2, 0, -1
9158, 0, 0, 0
9159, 2, 0, -4
9159, 0, 0, 0
9160, 2, 0, -1
9160, 0, 0, 0
9161, 2, 0, -2
9161, 0, 0, 0
9162, 2, 0, -2
9162, 0, 0, 0
9163, 2, 0, -1
9163, 0, 0, 0
9164, 2, 0, -3
9164, 0, 0, 0
9165, 2, 0, -1
9165, 0, 0, 0
9166, 2, 0, -3
9166, 0, 0, 0
9167, 2, 0, -2
9167, 0, 0, 0
9168, 2, 0, -2
9168, 0, 0, 0
9169, 2, 0, -2
9169, 0, 0, 0
9170, 2, 0, -2
9170, 0, 0, 0
9171, 2, 0, -2
9171, 0, 0, 0
9172, 2, 0, -2
9172, 0, 0, 0
9173, 2, 0, -3
9173, 0, 0, 0
9174, 2, 0, -2
9174, 0, 0, 0
9175, 2, 0, -2
9175, 0, 0, 0
9176, 2, 0, -1
9176, 0, 0, 0
9177, 2, 0, -2
9177, 0, 0, 0
9178, 2, 0, -2
9178, 0, 0, 0
9179, 2, 0, -2
9179, 0, 0, 0
9180, 2, 0, -1
9180, 0, 0, 0
9181, 2, 0, -2
9181, 0, 0, 0
9182, 2, 0, -1
9182, 0, 0, 0
9183, 2, 0, -2
9183, 0, 0, 0
9184, 2, 0, -1
9184, 0, 0, 0
9185, 2, 0, -1
9185, 0, 0, 0
9186, 2, 0, -2
9186, 0, 0, 0
9187, 2, 0, -1
9187, 0, 0, 0
9188, 2, 0, -1
9188, 0, 0, 0
9189, 2, 0, -2
9189, 0, 0, 0
9190, 2, 0, -1
9190, 0, 0, 0
9191, 2, 0, -1
9191, 2, 1, -1
9191, 0, 0, 0
9192, 2, 0, -1
9192, 0, 0, 0
9193, 2, 0, -2
9193, 0, 0, 0
9194, 2, 0, -1
9194, 0, 0, 0
9195, 2, 0, -1
9195, 0, 0, 0
9197, 2, 0, -1
9197, 0, 0, 0
9198, 2, 0, -1
9198, 0, 0, 0
9199, 2, 0, -1
9199, 0, 0, 0
9200, 2, 0, -1
9200, 0, 0, 0
9201, 2, 1, -1
9201, 0, 0, 0
9202, 2, 0, -1
9202, 0, 0, 0
9204, 2, 0, -1
9204, 0, 0, 0
9206, 2, 0, -1
9206, 0, 0, 0
9209, 2, 0, -1
9209, 2, 1, -1
9209, 0, 0, 0
9212, 2, 0, -1
9212, 0, 0, 0
9219, 2, 0, -1
9219, 0, 0, 0
9251, 2, 0, -1
9251, 0, 0, 0
9255, 2, 1, -1
9255, 0, 0, 0
9261, 2, 0, -1
9261, 2, 1, -1
9261, 0, 0, 0
9265, 2, 0, -1
9265, 0, 0, 0
9267, 2, 1, -1
9267, 0, 0, 0
9268, 2, 0, -1
9268, 0, 0, 0
9270, 2, 0, -1
9270, 0, 0, 0
9271, 2, 1, -1
9271, 0, 0, 0
9272, 2, 0, -1
9272, 0, 0, 0
9274, 2, 0, -1
9274, 0, 0, 0
9275, 2, 1, -1
9275, 0, 0, 0
9277, 2, 0, -1
9277, 2, 1, -1
9277, 0, 0, 0
9279, 2, 0, -1
9279, 0, 0, 0
9280, 2, 0, -1
9280, 0, 0, 0
9282, 2, 0, -1
9282, 2, 1, -1
9282, 0, 0, 0
9283, 2, 0, -1
9283, 0, 0, 0
9285, 2, 0, -1
9285, 2, 1, -1
9285, 0, 0, 0
9287, 2, 0, -1
9287, 0, 0, 0
9288, 2, 0, -1
9288, 0, 0, 0
9289, 2, 0, -1
9289, 2, 1, -1
9289, 0, 0, 0
9291, 2, 0, -1
9291, 2, 1, -1
9291, 0, 0, 0
9292, 2, 0, -1
9292, 0, 0, 0
9294, 2, 0, -1
9294, 0, 0, 0
9295, 2, 0, -1
9295, 2, 1, -1
9295, 0, 0, 0
9296, 2, 0, -1
9296, 0, 0, 0
9297, 2, 1, -1
9297, 0, 0, 0
9298, 2, 0, -1
9298, 0, 0, 0
9299, 2, 0, -1
9299, 0, 0, 0
9300, 2, 0, -1
9300, 2, 1, -1
9300, 0, 0, 0
9302, 2, 0, -1
9302, 0, 0, 0
9303, 2, 0, -1
9303, 2, 1, -1
9303, 0, 0, 0
9304, 2, 0, -1
9304, 0, 0, 0
9305, 2, 1, -1
9305, 0, 0, 0
9306, 2, 0, -1
9306, 0, 0, 0
9307, 2, 0, -1
9307, 0, 0, 0
9308, 2, 0, -1
9308, 2, 1, -1
9308, 0, 0, 0
9309, 2, 0, -1
9309, 0, 0, 0
9310, 2, 1, -1
9310, 0, 0, 0
9311, 2, 0, -2
9311, 0, 0, 0
9312, 2, 1, -1
9312, 0, 0, 0
9313, 2, 0, -1
9313, 0, 0, 0
9314, 2, 0, -1
9314, 2, 1, -1
9314, 0, 0, 0
9315, 2, 0, -1
9315, 0, 0, 0
9316, 2, 0, -1
9316, 0, 0, 0
9317, 2, 1, -1
9317, 0, 0, 0
9318, 2, 0, -1
9318, 0, 0, 0
9319, 2, 0, -1
9319, 2, 1, -1
9319, 0, 0, 0
9320, 2, 0, -1
9320, 0, 0, 0
9322, 2, 0, -1
9322, 2, 1, -1
9322, 0, 0, 0
9323, 2, 0, -1
9323, 0, 0, 0
9324, 2, 0, -1
9324, 2, 1, -1
9324, 0, 0, 0
9326, 2, 0, -1
9326, 2, 1, -1
9326, 0, 0, 0
9327, 2, 0, -1
9327, 0, 0, 0
9328, 2, 0, -1
9328, 2, 1, -1
9328, 0, 0, 0
9330, 2, 0, -1
9330, 2, 1, -1
9330, 0, 0, 0
9331, 2, 0, -1
9331, 0, 0, 0
9332, 2, 0, -1
9332, 0, 0, 0
9333, 2, 1, -1
9333, 0, 0, 0
9334, 2, 0, -1
9334, 0, 0, 0
9335, 2, 0, -1
9335, 2, 1, -1
9335, 0, 0, 0
9336, 2, 0, -1
9336, 2, 1, -1
9336, 0, 0, 0
9338, 2, 0, -1
9338, 2, 1, -1
9338, 0, 0, 0
9339, 2, 0, -1
9339, 0, 0, 0
9340, 2, 1, -1
9340, 0, 0, 0
9341, 2, 0, -1
9341, 0, 0, 0
9342, 2, 0, -1
9342, 2, 1, -1
9342, 0, 0, 0
9343, 2, 1, -1
9343, 0, 0, 0
9344, 2, 0, -1
9344, 0, 0, 0
9345, 2, 0, -1
9345, 2, 1, -1
9345, 0, 0, 0
